building_id,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,hour,day,month,weekday,meter_reading
210,2,Education,71248,2004,3,25,2,2.8,0,1008.7,280,5.7,21,29,4,4,190.61
58,0,Lodging/residential,83379,2013,3,30.6,4,10.6,0,1016.2,180,2.1,20,15,5,6,0
1380,15,Education,204029,2010,3,-5.6,0,-6.7,0,1019.7,0,0,3,2,2,1,391.05
1122,13,Office,84365,1970,3,18.9,4,3.3,0,1018.5,360,4.6,21,16,5,0,78.197
988,9,Office,24463,1970,3,16.7,2,12.2,0,1014.6,0,0,8,29,3,1,37
1275,14,Office,114166,1970,3,6.1,2,4.4,3,1016.8,0,0,1,29,4,4,192.965
1194,13,Office,35829,1970,3,16.7,2,0,0,1016.2,150,9.3,22,29,3,1,38.505
193,2,Office,6203,1999,3,16.7,0,-1.1,0,1015.9,90,2.1,13,18,4,0,14.67
166,2,Lodging/residential,553210,2009,3,20.6,0,-7.8,0,1017.4,60,4.1,17,24,3,3,520.33
868,8,Public services,60000,1970,1,23.9,2,20.6,0,1018.2,310,4.1,5,21,5,5,91.6667
845,8,Entertainment/public assembly,860,1970,1,14.4,2,8.3,-1,1012.1,290,8.2,5,9,2,1,0.0417
1290,14,Education,200442,1970,3,11.7,0,1.7,0,1016.1,150,1.5,3,25,4,0,621
779,6,Lodging/residential,113000,1970,3,23.3,0,6.1,0,1009.9,180,2.1,18,8,5,6,108.108
873,8,Office,40142,1970,1,12.8,8,8.3,0,1018,350,1.5,12,3,3,3,183.333
845,8,Entertainment/public assembly,860,1970,1,14.4,2,8.9,0,1023.4,160,2.6,3,29,2,0,0.0417
1171,13,Manufacturing/industrial,56851,1970,3,-3.9,0,-8.9,0,1014.5,300,1.5,2,29,1,4,54.52
227,2,Entertainment/public assembly,17132,1918,3,20.6,0,-5,0,1013.5,100,3.6,6,11,3,4,6.79
44,0,Retail,283,1985,3,30,4,12.8,0,1021.7,110,6.7,20,25,5,2,5.7335
388,3,Public services,30810,1970,3,15,8,10,-1,1024,50,4.6,12,10,5,1,34.52
1319,14,Entertainment/public assembly,287419,1970,3,4.4,2,-4.4,0,1016.2,280,4.6,19,17,2,2,107.998
361,3,Public services,13224,1965,3,14.4,0,-6.1,0,1014.8,300,5.1,5,19,3,5,12.68
1194,13,Office,35829,1970,3,-8.9,2,-21.7,0,1023.2,10,3.1,17,1,3,1,57.259
1386,15,Entertainment/public assembly,82035,1975,3,10.6,2,1.7,0,1020.4,0,0,6,17,5,1,73.5
1036,12,Office,54207,1970,3,9.5,7,4.6,0,1020,30,5,19,25,5,2,30
1351,15,Office,40611,1970,3,-3.3,2,-5,-1,1020,0,0,0,28,1,3,25.35
250,2,Education,131710,1991,3,28.9,2,-8.3,0,1004.7,220,4.1,23,25,3,4,189.99
11,0,Education,49073,1968,3,30,2,13.3,0,1013.4,190,5.1,20,17,3,3,0
153,1,Office,16092,1965,3,10.4,2,5.5,0,994.9,50,3.6,14,9,3,2,23.9
104,0,Office,45330,2003,3,20,2,16.7,0,1017.3,160,3.1,7,13,3,6,0
886,9,Education,69799,1970,3,7.2,0,1.7,0,1025.1,0,0,4,13,1,2,170
1012,10,Education,23112,1970,2,18.9,0,2.2,0,1011.6,310,3.1,20,26,5,3,10.25
768,6,Education,75929,1970,3,8.3,0,-5.6,0,1015.3,200,7.2,16,14,1,3,567.567
531,3,Public services,68203,1970,3,10,2,-4.4,0,1009.2,290,8.2,19,9,4,5,5.8
565,4,Education,15326,1954,2,13.3,2,10,0,1015.3,260,4.6,4,11,4,0,7.75
570,4,Education,193202,1964,10,14.4,2,11.1,0,1022,300,4.6,17,1,3,1,226.368
881,9,Entertainment/public assembly,344798,1970,3,27.2,0,18.9,0,1015.3,170,3.1,2,30,5,0,854
1047,12,Public services,252952,1970,3,6.6,8,2.9,0,1011.7,170,5,5,1,4,4,79.4342
62,0,Lodging/residential,42731,2001,3,7.8,0,-2.8,0,1028.5,50,3.6,1,20,1,2,0
545,3,Education,21903,1931,3,0,2,-13.9,0,1022.7,360,10.8,22,4,1,0,98.51
179,2,Food sales and service,24867,2012,3,25,0,-5,0,1010.9,150,2.1,18,17,3,3,80.01
1161,13,Office,53077,1970,3,-22.8,2,-26.7,0,1031,300,5.7,15,18,1,0,39.212
257,2,Education,75650,1970,3,15.6,2,2.8,0,1017.7,240,2.1,2,19,1,1,44.58
53,0,Office,87742,1971,3,18.9,2,17.8,-1,1014.2,150,1.5,23,27,1,2,0
470,3,Public services,24618,1970,3,-0.6,2,-8.9,0,1028,320,4.1,11,10,4,6,32.85
144,1,Office,57673,1970,5,12.2,2,11.2,0,1008.4,220,9.8,6,27,1,2,55.375
0,0,Education,7432,2008,3,13.9,4,11.7,0,1021.8,0,0,11,21,2,6,0
749,6,Lodging/residential,35936,1970,3,15.6,0,10,0,1019.1,180,5.1,12,10,3,3,40.1667
746,6,Office,17879,1970,3,12.8,0,-2.8,0,1013,200,7.7,19,14,1,3,66.6333
1219,13,Office,91316,1970,3,-11.7,2,-16.7,-1,1013.7,320,10.8,14,8,2,0,221
21,0,Office,7043,1990,3,6.1,2,3.9,0,1022.1,350,3.1,7,12,1,1,0
1412,15,Lodging/residential,39538,1953,3,-0.6,4,-8.3,0,1027.1,250,2.6,16,10,4,6,27.725
966,9,Education,393530,1970,3,17.8,0,3.9,0,1017.9,0,0,3,5,3,5,486
1361,15,Education,233863,1921,3,0.6,2,-3.3,0,1029.4,0,0,3,14,4,3,268.4
357,3,Lodging/residential,2000,1970,3,12.2,4,3.3,0,1027.3,40,2.1,7,12,3,5,0.84
833,8,Public services,6392,1970,1,17.2,0,12.2,0,1019.5,170,1.5,8,9,5,0,13.8333
896,9,Education,245637,1970,3,9.4,2,5.6,0,1016.1,0,0,9,14,1,3,317
398,3,Education,62200,1970,3,9.4,2,2.8,0,1010.1,190,5.1,1,1,2,0,48.72
717,5,Education,28826,1976,2,9,0,6,0,1016.4,60,6.7,11,22,4,4,20.8
30,0,Education,93897,1999,3,26.1,0,5.6,0,1014.4,270,3.1,23,7,5,5,0
332,3,Education,90400,1970,3,16.1,2,13.9,-1,1013.9,220,1.5,7,24,5,1,346.66
950,9,Entertainment/public assembly,16052,1970,3,18.3,2,15,0,1012.1,170,5.7,6,23,3,2,147
624,4,Education,46204,1941,5,15.6,2,10.6,0,1015.1,200,2.6,17,27,5,4,105.358
875,9,Lodging/residential,177708,1970,3,17.2,2,17.2,0,1018,0,0,10,19,4,1,141
522,3,Office,8000,1970,3,13.3,6,6.1,0,1007.6,160,4.1,0,2,3,2,18.74
608,4,Entertainment/public assembly,124197,1927,3,15,0,9.4,0,1024.6,160,5.7,18,8,2,0,93.5
795,7,Education,387500,1960,6,3,2,2.6,0,1008.8,360,1,21,11,4,0,2163.58
811,8,Public services,4848,1970,1,13.9,0,11.1,0,1020.1,310,2.1,7,6,3,6,6.6667
1227,14,Education,76903,1970,3,6.7,2,-1.1,-1,1017.2,10,4.1,3,5,2,4,52.82
101,0,Office,18860,1986,3,20.6,8,16.7,0,1019,190,1.5,6,13,4,2,0
1094,13,Office,70852,1970,3,2.2,2,1.1,-1,1012.1,230,2.6,14,9,3,2,116.601
172,2,Office,121440,1983,3,13.3,4,0.6,0,1019.1,90,5.1,16,3,1,6,93.94
1002,10,Entertainment/public assembly,161969,1970,1,10,2,3.3,0,1012.8,160,4.1,14,11,4,0,132
38,0,Office,12769,2013,3,21.7,2,14.4,0,1015.1,250,3.1,14,8,4,4,0
681,5,Public services,41861,1919,3,8,2,5,0,1016.4,100,9.8,18,10,4,6,0
38,0,Office,12769,2013,3,21.1,4,17.2,0,1021.9,60,2.1,11,25,5,2,407.079
516,3,Public services,9000,1970,3,10.6,2,3.3,0,1030.9,0,0,13,15,4,4,22.29
270,2,Office,29778,1970,3,16.1,2,2.2,0,1005.4,260,6.2,13,29,3,1,36.52
907,9,Entertainment/public assembly,44564,1970,3,23.3,2,18.3,0,1019.7,180,1.5,8,13,5,4,120
853,8,Entertainment/public assembly,26495,1970,1,18.3,4,16.7,0,1023.5,130,2.6,12,10,3,3,0
1443,15,Education,40311,1913,3,5.6,0,-6.1,0,1018.4,180,3.1,18,7,2,6,99.675
782,6,Education,129344,1970,3,8.3,0,-12.2,0,1027.3,180,2.1,22,5,4,1,488.033
351,3,Education,58908,1910,3,15,8,9.4,0,1020.4,50,5.7,15,18,5,2,74.01
1362,15,Education,113988,1923,3,1.7,0,-6.7,0,1020.7,150,5.7,21,25,1,0,124.55
1375,15,Office,115288,1957,3,10.6,4,4.4,0,1022.1,150,2.1,1,1,5,6,104.925
914,9,Education,229973,1970,3,21.1,2,20,-1,1012.2,130,4.6,5,17,4,6,340
37,0,Lodging/residential,53130,2002,3,21.1,4,18.3,0,1014.4,170,4.1,14,23,2,1,0
1220,13,Public services,381221,1970,3,-11.1,8,-18.9,0,1023.8,20,3.6,0,11,2,3,417.04
218,2,Public services,16411,1970,3,16.1,2,10,0,1012,150,3.1,1,11,4,0,54.38
486,3,Education,86375,1903,3,3.9,4,0,0,1012.2,340,2.6,7,17,2,2,231.22
558,3,Office,89315,1970,3,5,6,-2.8,0,1019,190,6.2,6,20,2,5,27.79
585,4,Public services,132394,1949,7,17.2,2,11.1,-1,1016.4,160,5.7,20,10,3,3,180
1208,13,Healthcare,121585,1970,3,-4.4,2,-19.4,0,1019.2,360,4.6,23,29,2,0,206.429
275,2,Office,70832,2014,3,15,0,-12.2,0,1026.3,40,4.6,6,6,2,5,98.54
388,3,Public services,30810,1970,3,12.2,2,9.4,0,1013.9,180,3.1,4,28,4,3,28.95
980,9,Entertainment/public assembly,34819,1970,3,21.1,2,18.3,0,1015.7,110,2.1,10,21,5,5,35
1161,13,Office,53077,1970,3,14.4,2,8.3,0,1003.3,130,5.1,2,8,3,1,23.272
1347,15,Education,322341,1995,3,-1,0,-9,0,1016.4,90,2.6,16,7,1,3,1062.67
357,3,Lodging/residential,2000,1970,3,5.6,2,5,0,998.6,240,2.6,10,16,1,5,0.6
388,3,Public services,30810,1970,3,4.4,2,-0.6,-1,1014.7,70,4.6,23,20,3,6,43.65
1234,14,Education,46037,1970,3,-1.7,0,-6.1,0,1014.6,0,0,7,31,1,6,0
676,5,Manufacturing/industrial,90697,1976,2,9,0,5,0,1016.4,260,6.2,16,30,3,2,227.3
825,8,Public services,3592,1970,1,7.8,2,4.4,0,1024.7,350,1.5,11,28,2,6,4.8333
658,5,Entertainment/public assembly,31075,1976,2,11,2,9,0,1016.4,130,4.1,9,26,5,3,14.8
1104,13,Public services,199722,1970,3,-0.6,2,-5,0,1024.8,310,2.1,5,22,2,0,140.656
14,0,Education,86250,2013,3,25.6,2,20.6,0,1015.7,230,5.1,14,18,5,2,0
143,1,Office,40085,1970,4,7,2,2.1,0,1017,300,3.1,10,23,2,1,80.5
1032,11,Education,127632,1970,3,12.1,2,3.3,0,1016.4,180,3.6,19,5,1,1,352.5
1164,13,Office,249457,1970,3,13.9,2,9.4,38,1009.1,60,4.1,22,9,5,0,653.054
448,3,Office,328760,1904,3,2.8,8,-1.7,0,1027.5,0,0,12,7,1,3,997.09
158,2,Office,10135,1970,3,20,0,4.4,0,1012.3,110,1.5,8,2,5,0,13.2
155,1,Office,51688,1930,8,2.9,2,0.4,0,992.9,330,2.1,21,4,3,4,79
1186,13,Lodging/residential,157070,1970,3,25.6,2,9.4,0,1023.9,170,4.1,20,17,4,6,214.758
90,0,Lodging/residential,59200,1999,3,24.4,4,11.1,0,1022.3,110,7.2,22,8,3,1,0
856,8,Entertainment/public assembly,2956,1970,1,23.9,2,15.6,0,1013.6,300,5.1,2,24,4,6,1.4167
31,0,Education,61904,2001,3,15,2,1.7,0,1015,250,7.2,19,9,2,1,0
636,4,Education,6564,1909,3,15,2,14.4,0,1012.9,110,2.1,7,11,3,4,0.2025
749,6,Lodging/residential,35936,1970,3,3.9,2,-1.1,0,1017.7,40,3.1,13,20,3,6,42.6667
723,5,Education,160038,1966,4,10,2,10,0,1016.4,290,7.2,16,2,1,5,91.7
746,6,Office,17879,1970,3,17.2,0,15.6,0,1020,280,1.5,10,29,5,6,54.15
1191,13,Education,192152,1970,3,-10.6,2,-19.4,0,1021.6,30,3.6,21,10,2,2,485.914
221,2,Education,204349,1993,3,16.1,2,-0.6,0,1009.6,90,4.6,9,4,1,0,444.27
1033,12,Education,118489,1970,3,3.6,7,1.6,0,996.8,270,10,7,12,1,1,449.21
1414,15,Lodging/residential,65663,1975,3,17.2,0,8.9,0,1015.3,330,4.1,13,24,5,1,80.575
143,1,Office,40085,1970,4,-2,2,-2.9,0,1015.8,40,1,3,19,1,1,36.5
111,1,Education,118338,1909,7,12.4,2,10.3,0,1003.1,140,4.6,20,3,4,6,424.001
1141,13,Parking,20986,1970,3,11.1,2,8.3,0,1023.2,50,4.1,13,19,4,1,21
587,4,Technology/science,53234,1942,5,20.6,4,10.6,0,1010.9,270,3.1,17,28,5,5,104.75
392,3,Education,53000,1912,3,8.3,4,-7.2,0,1005.8,220,8.2,20,12,1,1,62.37
508,3,Other,112283,1970,3,5.6,4,-7.2,0,1029.9,70,2.6,16,10,4,6,8.09
17,0,Office,15250,1980,3,22.8,2,19.4,0,1011,180,3.1,10,2,4,5,0
1010,10,Office,11419,1970,1,5.6,0,-3.9,0,1008.7,300,2.1,2,8,3,1,5
918,9,Education,60621,1970,3,11.1,0,5.6,0,1008.2,300,2.6,13,15,1,4,63
1202,13,Office,16805,1970,3,-7.8,0,-11.7,0,1023.2,220,2.1,7,27,1,2,192.387
1005,10,Office,26325,1970,1,9.4,2,0,0,1016.4,350,1.5,5,4,3,4,18.38
1248,14,Office,78002,1970,3,-2.8,0,-12.8,0,1020.8,310,2.6,8,3,3,3,48
293,3,Office,408000,2010,3,21.1,4,7.8,0,1021,180,3.6,17,9,3,2,803.26
1199,13,Warehouse/storage,10559,1970,3,3.3,2,-7.2,0,1026.8,310,4.1,20,4,4,0,20.041
777,6,Lodging/residential,105791,1970,3,-2.8,0,-7.8,0,1029.8,0,0,8,6,2,5,207.517
84,0,Office,4038,1986,3,15.6,9,15,0,1013.2,330,2.6,13,9,1,5,0
300,3,Education,62800,2014,3,9.4,6,6.1,0,1013.4,190,3.6,9,21,2,6,130.42
1118,13,Services,26926,1970,3,-0.6,2,-1.7,0,1007.3,0,0,10,16,2,1,22.242
248,2,Education,24643,1982,3,14.4,0,-1.1,0,1016.5,120,1.5,12,26,2,4,116.21
1030,11,Education,68030,1970,3,2.2,2,-11.8,0,1019.9,340,4.6,19,23,3,2,63
60,0,Education,81576,1997,3,27.8,2,19.4,0,1013.3,150,5.1,23,30,5,0,1441.57
525,3,Public services,9062,1970,3,4.4,2,3.3,0,1021.7,50,2.6,13,8,1,4,8.07
753,6,Education,39558,1970,3,5,0,-6.7,0,1020.4,10,1.5,23,27,1,2,33.5611
655,4,Education,222434,1964,11,14.4,2,10,0,1019.4,100,2.1,17,25,3,4,111.97
108,1,Education,81580,1913,5,2.7,2,1.1,0,1014.4,260,2.6,6,23,2,1,212
318,3,Office,105000,1970,3,11.7,2,10,0,1016.4,70,3.1,4,30,4,5,260.24
135,1,Lodging/residential,66532,1967,10,1.5,2,-0.5,0,1016.7,280,3.6,5,15,1,4,52
1071,13,Office,10385,1970,3,2.2,2,-1.7,0,1007.5,140,3.6,5,6,4,2,7.954
7,0,Education,121074,1989,3,26.1,2,19.4,0,1016.9,200,6.7,15,14,3,0,0
856,8,Entertainment/public assembly,2956,1970,1,20,2,19.4,23,1007.8,160,6.7,16,15,1,4,1.2083
911,9,Education,239638,1970,3,21.1,2,8.3,0,1020.5,180,2.6,23,27,2,5,231
1208,13,Healthcare,121585,1970,3,-1.1,8,-7.8,0,1025.6,310,7.2,0,26,2,4,196.517
898,9,Public services,64749,1970,3,3.9,0,0.6,0,1027.1,0,0,5,5,1,1,32
545,3,Education,21903,1931,3,5.6,2,5,0,998.6,240,2.6,10,16,1,5,79.78
862,8,Other,27640,1970,1,16.7,2,14.4,0,1017.1,60,1.5,10,1,2,0,15.1121
1364,15,Utility,74922,1940,3,12.8,0,-6.7,0,1031.4,180,2.6,15,15,4,4,98.55
310,3,Public services,22000,1970,3,5,0,-3.3,0,1019.1,200,2.1,2,28,2,6,26.32
1252,14,Education,116249,1970,3,13.3,2,3.9,0,1018.2,230,4.1,0,13,3,6,453.996
149,1,Office,81881,1960,8,13.8,2,9.6,0,1016.3,50,3.1,9,28,5,5,128
788,6,Public services,401753,1970,3,5.6,2,3.9,15,1020.3,50,2.1,10,23,2,1,541.833
306,3,Education,51500,1931,3,2.2,8,-1.7,0,1009.3,310,2.6,0,18,1,0,62.45
1222,13,Lodging/residential,187174,1970,3,-5.6,2,-7.8,0,1001.8,340,5.7,11,15,1,4,463.392
648,4,Education,154706,2009,11,14.4,2,10,0,1016.3,290,2.6,16,3,5,1,1000.75
138,1,Public services,118231,1970,6,10.5,0,3.3,0,1014.7,350,3.6,10,25,3,4,156.669
722,5,Education,31635,1966,3,8,2,6,0,1016.4,260,9.3,23,1,3,1,3.2
433,3,Entertainment/public assembly,23055,1970,3,0,6,-7.2,0,1015.2,180,6.2,12,12,1,1,100.91
247,2,Education,64560,1965,3,20,0,3.3,0,1013.6,250,1.5,6,15,3,1,157.25
710,5,Education,12088,1919,4,7,0,6,0,1016.4,280,3.6,22,4,4,0,1.2
1100,13,Lodging/residential,174924,1970,3,-9.4,0,-17.2,0,1020.7,320,8.2,19,9,2,1,227
901,9,Education,107730,1970,3,20,0,-2.2,0,1024.9,320,4.6,20,9,2,1,230
1380,15,Education,204029,2010,3,4.4,2,-3.9,0,1014.5,290,5.7,20,1,2,0,412.575
1047,12,Public services,252952,1970,3,6.7,7,4.2,0,1009.2,130,7,8,18,1,0,254.019
712,5,Education,22949,1976,1,9,2,8,0,1016.4,140,5.1,19,23,1,5,1.6
123,1,Education,61204,1989,6,7.6,2,5.6,0,1006.7,180,3.6,0,9,4,5,115.5
849,8,Public services,6448,1970,1,25,4,14.4,0,1023.1,40,7.7,16,18,4,0,0.5
832,8,Public services,26507,1970,1,21.1,6,21.1,-1,1019.4,0,0,6,1,1,4,54.1667
1405,15,Lodging/residential,142901,2007,3,-5.6,2,-8.9,-1,1023.9,300,7.2,3,20,1,2,180.075
1410,15,Office,11524,1994,3,8.3,2,6.1,0,1016,150,4.1,19,1,5,6,11.725
182,2,Entertainment/public assembly,1022,1970,3,21.7,2,1.7,0,1007.4,290,3.6,9,10,4,6,0.87
755,6,Office,42129,1970,3,-5,9,-6.7,15,1023.1,20,2.6,17,22,1,4,24.6167
651,4,Parking,306140,2007,5,13.9,2,8.3,0,1021.3,320,2.6,5,28,2,6,45.5
322,3,Education,37083,1908,3,11.7,2,3.9,0,992.4,210,7.7,8,25,2,3,29.05
39,0,Office,64619,1969,3,7.8,2,2.8,0,1023.1,360,4.6,14,11,1,0,0
560,3,Office,340000,2010,3,-6.7,8,-8.3,10,1033.4,160,4.1,6,15,2,0,918.22
675,5,Manufacturing/industrial,3853,1976,1,5,0,-1,0,1016.4,90,6.7,21,26,2,4,58.2
1265,14,Food sales and service,35605,1970,3,-6.1,2,-13.3,0,1020.7,300,5.7,1,12,2,4,171.726
634,4,Education,4000,1910,4,17.2,4,8.9,0,1023.6,260,8.2,22,12,4,1,0.2
1229,14,Office,27646,1970,3,18.3,0,1.7,0,1020.7,310,4.1,20,11,3,4,17.6
406,3,Entertainment/public assembly,2347,1970,3,15,4,5.6,0,1008.3,320,6.2,1,15,5,6,7.51
1327,15,Education,98125,2011,3,4.4,2,1.1,0,1007.1,310,5.7,7,15,5,6,169.025
847,8,Entertainment/public assembly,9303,1970,1,10.6,2,0.6,0,1023,360,3.1,4,13,1,2,25
190,2,Education,137040,1957,3,37.8,4,-2.2,0,1007.9,270,2.6,1,14,5,5,102.39
452,3,Education,155100,1931,3,13.9,2,11.7,-1,1012,330,6.2,19,22,5,6,103.39
433,3,Entertainment/public assembly,23055,1970,3,15.6,8,7.2,0,998.6,230,6.2,18,7,4,3,51.53
1038,12,Technology/science,9838,1970,3,3.5,7,1.9,0,1004.5,220,5,17,13,1,2,109.045
768,6,Education,75929,1970,3,13.9,0,-2.2,0,1011,200,7.7,2,29,2,0,463.7
22,0,Education,3569,1996,3,10.6,2,5.6,0,1024.7,360,5.7,2,6,2,5,0
46,0,Retail,9045,2016,3,23.3,4,19.4,0,1015,140,2.1,5,30,4,5,0
100,0,Lodging/residential,24456,1968,3,20.6,8,18.3,0,1017.5,90,2.1,6,31,3,3,0
245,2,Education,88486,1970,3,28.3,0,-6.7,0,1017.6,350,2.1,1,9,2,1,68.1
1200,13,Entertainment/public assembly,545351,1970,3,-6.7,8,-11.1,0,1009.7,320,6.2,0,16,1,5,787.252
1246,14,Office,50327,1970,3,23.9,0,13.9,0,998.1,210,7.2,22,1,4,4,48
297,3,Education,66200,1950,3,12.2,4,-4.4,0,1024.2,30,2.1,9,20,4,2,141.41
594,4,Education,177281,1964,7,12.8,2,9.4,0,1016,300,3.6,5,11,5,2,366.408
1368,15,Entertainment/public assembly,199037,1949,3,1.7,2,-5,0,1012.5,130,3.6,13,26,1,1,399.35
48,0,Other,9569,1989,3,20.6,2,18.9,0,1015.8,70,2.1,9,31,3,3,0
304,3,Entertainment/public assembly,194300,1900,3,30,4,20.6,0,1020.4,170,5.7,19,28,5,5,0.6
734,5,Education,28191,1919,1,6,2,4,0,1016.4,210,3.1,19,11,2,3,6.3
968,9,Education,153999,1970,3,23.3,2,20.6,0,1009.6,170,2.1,15,25,4,0,327
458,3,Entertainment/public assembly,4589,1970,3,17.2,2,11.7,0,1005.6,280,5.7,16,28,3,0,6.27
1081,13,Manufacturing/industrial,11470,1970,3,-19.4,0,-22.8,0,1022.3,230,3.1,4,13,1,2,10.694
1082,13,Office,57394,1970,3,-0.6,2,-4.4,0,1012.7,360,6.2,15,16,2,1,94.932
1306,14,Lodging/residential,54172,1970,3,17.2,2,11.7,2,1016.4,350,7.2,21,23,5,0,60
997,9,Office,38173,1970,3,11.7,0,10,0,1021.4,0,0,7,20,1,2,0
333,3,Education,59900,1962,3,-5.6,2,-15,0,1033.8,140,5.7,1,15,2,0,39.9
886,9,Education,69799,1970,3,23.3,0,1.7,0,1017.5,0,0,1,7,4,3,178
193,2,Office,6203,1999,3,7.2,0,-9.4,0,1027.3,10,2.6,11,4,2,3,8.51
287,2,Office,33713,1956,3,12.2,0,-3.9,0,1021.3,0,0,7,7,2,6,0.37
1016,10,Other,10103,1970,1,8.3,0,-0.6,0,1023,290,2.6,3,2,4,5,26.97
1093,13,Office,47578,1970,3,13.9,2,10,0,1014.7,100,6.7,23,10,5,1,20.281
492,3,Education,193800,1970,3,10.6,2,9.4,-1,1004.9,30,4.6,13,5,5,3,171.12
209,2,Education,193294,2006,3,28.9,2,-3.9,0,1016.8,310,2.1,23,11,2,3,958.15
1188,13,Office,37096,1970,3,10,4,2.8,0,1015.7,300,1.5,11,16,5,0,25.905
473,3,Public services,46007,1950,3,12.8,2,8.9,0,1016.5,190,5.7,11,31,3,3,58.91
849,8,Public services,6448,1970,1,23.9,4,18.9,0,1015.6,170,6.2,13,28,4,3,2.3333
960,9,Education,56137,1970,3,25.6,2,22.8,0,1014.4,180,1.5,16,22,5,6,39
644,4,Entertainment/public assembly,261091,1923,3,16.7,2,9.4,0,1015.8,270,4.1,19,9,5,0,214.165
300,3,Education,62800,2014,3,-2.8,9,-4.4,8,1005.4,340,11.8,23,23,1,5,132.27
223,2,Education,261188,1970,3,10,0,-6.7,0,1017.2,260,1.5,5,1,1,4,2027.71
1015,10,Other,4607,1970,1,-3.3,9,-3.3,0,1033.7,320,2.1,7,11,2,3,163.041
840,8,Other,41861,1970,1,7.2,2,5.6,0,1014.6,300,7.2,10,7,2,6,50
896,9,Education,245637,1970,3,17.2,0,-1.1,0,1026.6,0,0,23,26,2,4,265
807,8,Entertainment/public assembly,3000,1970,1,8.3,2,3.3,0,1010.8,290,7.2,14,23,1,5,4.5833
940,9,Lodging/residential,8079,1970,3,18.9,2,17.8,58,1016.2,60,3.6,5,11,5,2,8.88
213,2,Education,49662,1964,3,19.4,4,-3.3,0,1014.1,290,3.1,2,30,1,5,172.53
1139,13,Office,336650,1970,3,-6.1,2,-9.4,0,1021.5,140,3.6,22,20,1,2,915.123
487,3,Education,66600,1959,3,3.9,4,0,0,1012.2,340,2.6,7,17,2,2,65.11
226,2,Office,74180,1930,3,10,0,-3.3,0,1022.1,110,1.5,9,28,1,3,80
134,1,Lodging/residential,49589,1998,8,-0.2,0,-3.5,0,1015.4,290,2.1,2,8,3,1,85.4
1091,13,Lodging/residential,233341,1970,3,-17.8,2,-20.6,0,1015.9,130,2.1,13,13,1,2,149
275,2,Office,70832,2014,3,16.7,0,-7.8,0,1021.8,300,1.5,4,28,1,3,99.26
870,8,Entertainment/public assembly,755,1970,1,23.9,2,9.4,0,1022.6,230,5.1,19,12,2,4,6.6667
147,1,Office,82548,1977,7,13.2,2,10.5,0,1011.5,250,10.3,11,21,2,6,120
920,9,Education,85623,1970,3,20.6,2,18.9,0,1013.6,180,2.1,15,16,5,0,121
431,3,Parking,1760,1970,3,4.4,2,3.3,0,1021.7,30,3.1,11,8,1,4,19.33
383,3,Warehouse/storage,27318,1970,3,4.4,2,2.8,0,1022.3,340,1.5,5,8,1,4,20.82
99,0,Office,2260,2016,3,19.4,2,15,0,1014.7,260,4.1,4,8,4,4,0
1250,14,Education,232139,1970,3,11.7,2,-1.1,-1,1016.1,150,5.1,19,28,4,3,644.585
1333,15,Office,31316,1913,3,24.4,0,16.7,0,1014.5,180,3.1,15,30,5,0,13.475
272,2,Education,4583,1970,3,23.3,2,-2.8,0,1008.9,230,3.6,2,27,4,2,14.19
894,9,Education,101555,1970,3,18.9,0,13.3,0,1016.9,0,0,5,6,5,4,62
146,1,Office,31614,1956,8,10.6,2,8.1,0,1007.2,200,2.6,9,12,4,1,19.8
1092,13,Office,105167,1970,3,-3.3,2,-8.3,-1,1021.9,290,3.1,23,26,1,1,629.65
172,2,Office,121440,1983,3,17.8,4,-10,0,1019.1,320,1.5,7,24,2,2,135.21
710,5,Education,12088,1919,4,8,0,6,0,1016.4,280,3.1,20,3,5,1,2.5
1013,10,Education,67377,1970,3,21.1,0,1.7,0,1012.5,30,2.6,3,14,5,5,30.2501
623,4,Education,49388,1931,6,11.1,2,11.1,0,1020.5,110,3.1,11,16,1,5,21.25
502,3,Public services,6010,1970,3,3.3,2,-8.3,0,1021,320,9.8,2,10,4,6,58.68
117,1,Education,15489,2004,4,16.2,2,16.2,0,1005.4,90,3.6,14,10,5,1,77
951,9,Office,103924,1970,3,22.2,2,12.2,0,1009.6,190,2.6,22,12,3,5,106
524,3,Public services,134114,1970,3,16.7,2,0.6,0,1014.2,180,6.2,19,28,2,6,135.73
1414,15,Lodging/residential,65663,1975,3,20,4,18.3,0,1018.9,120,2.1,10,29,5,6,73.55
877,9,Office,8004,1970,3,15.6,2,14.4,5,1009.7,10,3.6,4,10,3,3,7
340,3,Entertainment/public assembly,1843,1970,3,0,2,-8.3,0,1016.1,170,5.1,11,12,1,1,13.71
1411,15,Education,9111,1958,3,13.9,0,-0.6,0,1030,330,4.6,0,17,4,6,7.325
514,3,Public services,12750,1970,3,24.4,2,20,0,1019.1,190,4.1,4,28,5,5,16.29
950,9,Entertainment/public assembly,16052,1970,3,11.1,0,-4.4,0,1014.7,350,3.1,7,3,2,2,32
193,2,Office,6203,1999,3,28.3,2,-8.3,0,1006.7,180,3.1,21,25,3,4,3.76
70,0,Parking,387638,2007,3,26.7,4,14.4,0,1020.3,0,0,17,12,4,1,0
